checkpoint_cell,data_replica,optimizer_step,contrast,left,right,left_normalized_loss,right_normalized_loss,normalized_loss_delta,heldout_loss_delta
early_newton_full,0,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9985472205610124,0.9985703786476192,-2.315808660680041e-05,-8.130073547363281e-05
early_newton_full,1,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_newton_full,1,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9976109256677512,0.9976109256677512,0.0,0.0
early_newton_full,1,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9979587778787872,0.9986117261614011,-0.0006529482826139743,-0.0023338794708251953
early_newton_full,1,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0044605792729842,1.0121384079601392,-0.007677828687155053,-0.027443408966064453
early_newton_full,1,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0047179165366806,1.0121948380599546,-0.007476921523273949,-0.026725292205810547
early_newton_full,1,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0088363799917544,1.0129661161263417,-0.004129736134587336,-0.014761209487915039
early_newton_full,1,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0075184103200647,1.0099142882813692,-0.002395877961304471,-0.008563756942749468
early_newton_full,1,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0064912624393851,1.0073527886441294,-0.0008615262047442229,-0.0030794143676757812
early_newton_full,1,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0028750668940145,1.002810499120231,6.456777378360812e-05,0.0002307891845703125
early_newton_full,2,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_newton_full,2,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9948354998569676,0.9948354998569676,0.0,0.0
early_newton_full,2,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9962256774304098,0.9966586254568124,-0.0004329480264025909,-0.001514434814453125
early_newton_full,2,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.001763826987916,1.0082427796953646,-0.006478952707448471,-0.022663116455078125
early_newton_full,2,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0012900515264045,1.0071578195750444,-0.005867768048639865,-0.020525217056274414
early_newton_full,2,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0047326426658147,1.0076649249460194,-0.002932282280204701,-0.010257005691527876
early_newton_full,2,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0037710509220354,1.005223935073609,-0.0014528841515735191,-0.005082130432128906
early_newton_full,2,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0030138008317755,1.0035442848509015,-0.0005304840191260318,-0.001855611801147461
early_newton_full,2,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,0.9990587878941134,0.9989266951240932,0.00013209277002024233,0.00046205520629838404
late_muon,0,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_muon,0,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0088011852118253,1.0088011852118253,0.0,0.0
late_muon,0,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0147357537161297,1.0148536808477588,-0.00011792713162916968,-0.0003502368927001953
late_muon,0,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.021476786457566,1.0248022673477917,-0.0033254808902256627,-0.009876489639282227
late_muon,0,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.024937855452163,1.0286867180253103,-0.003748862573147216,-0.011133909225463867
late_muon,0,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0292255382482485,1.0316090470741186,-0.0023835088258701287,-0.007078886032104492
late_muon,0,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0309181819312996,1.0325303879112246,-0.0016122059799250632,-0.00478816032409668
late_muon,0,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0320485644639554,1.0328493290235208,-0.0008007645595653479,-0.002378225326538974
late_muon,0,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0320755375859618,1.0325987840420268,-0.0005232464560649408,-0.0015540122985839844
late_muon,1,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_muon,1,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0083653383026674,1.0083653383026674,0.0,0.0
late_muon,1,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0142755122600056,1.0144574368838424,-0.0001819246238368155,-0.0005567073822021484
late_muon,1,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0221998683909743,1.02585370954047,-0.00365384114949574,-0.011181116104125977
late_muon,1,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.024699520513696,1.028895863228834,-0.004196342715138135,-0.0128412246704106
late_muon,1,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0287605300075902,1.031539886369958,-0.002779356362367924,-0.008505105972290039
late_muon,1,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.029521029473659,1.031466025751801,-0.0019449962781419305,-0.005951881408691406
late_muon,1,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0304687515825883,1.031552196472984,-0.0010834448903955796,-0.003315448760985884
late_muon,1,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0303917744826523,1.0310736606958513,-0.0006818862131989789,-0.002086639404296875
late_muon,2,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_muon,2,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0089679776717164,1.0089679776717164,0.0,0.0
late_muon,2,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0156184592624622,1.015740913898112,-0.00012245463564974912,-0.00036406517028808594
late_muon,2,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0217984488117169,1.0251039220447535,-0.0033054732330366488,-0.009827375411987305
late_muon,2,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0241644616278336,1.0277090702397225,-0.0035446086118888775,-0.010538339614868164
late_muon,2,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0286427567641951,1.0308328262465754,-0.002190069482380208,-0.006511211395263672
late_muon,2,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.029585023934388,1.031085353848187,-0.0015003299137990034,-0.004460573196410689
late_muon,2,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0299413212141468,1.030574685138418,-0.0006333639242712685,-0.0018830299377445847
late_muon,2,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0290110027936017,1.0292906356125346,-0.0002796328189329511,-0.0008313655853275925
late_newton_full,0,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_newton_full,0,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0103356812000766,1.0103356812000766,0.0,0.0
