absolute_delta_over_sd_envelope,direction,gpt_bridge_mean,gpt_bridge_sd,layer,llama124_mean,llama124_sd,llama_minus_gpt,material_vs_repeat_sd,metric,repeat_sd_envelope
71.43965895651442,-1,7.361889958381653,0.027113690849985515,0,2.0311401784420013,0.07461891416901217,-5.3307497799396515,True,diag_cv,0.07461891416901217
2.6154775065695457,1,0.36156467348337173,0.05953323304038248,1,3.107128083705902,1.0497369613488303,2.7455634102225304,True,diag_cv,1.0497369613488303
7.624968821685987,1,1.626497745513916,0.712590098882195,2,29.357736110687256,3.636898591152741,27.73123836517334,True,diag_cv,3.636898591152741
22.398392684076022,1,3.9887771606445312,0.9761420983582204,3,30.516154766082764,1.1843429115472952,26.527377605438232,True,diag_cv,1.1843429115472952
7.076104343412061,1,1.3891566395759583,0.1939893507571137,4,16.584668159484863,2.1474402838697695,15.195511519908905,True,diag_cv,2.1474402838697695
3.2165980741934885,1,1.2052510976791382,0.2736420723234818,5,3.251340389251709,0.6361034995289536,2.046089291572571,True,diag_cv,0.6361034995289536
0.028128057811136777,-1,1.5691790580749512,0.2312726664053748,6,1.562673807144165,0.0751013473225694,-0.006505250930786133,False,diag_cv,0.2312726664053748
0.6255896892056435,1,1.370717167854309,0.17393447679036658,7,1.6114116609096527,0.3847481779326812,0.24069449305534363,False,diag_cv,0.3847481779326812
0.7381227926764552,-1,3.375507891178131,0.7301085830971894,8,2.2167859375476837,1.5698227518877816,-1.1587219536304474,False,diag_cv,1.5698227518877816
0.43397214911878207,1,1.5500229895114899,0.27409060855136436,9,2.115817129611969,1.3037567992539913,0.5657941401004791,False,diag_cv,1.3037567992539913
3.497839750505867,-1,7.161343336105347,1.0134617919194637,10,3.6164163947105408,0.9181309787014423,-3.544926941394806,True,diag_cv,1.0134617919194637
0.6280592148804621,-1,6.341936111450195,0.3620419958530336,11,5.87991988658905,0.7356252625782748,-0.462016224861145,False,diag_cv,0.7356252625782748
5.57335916562159,1,2.042942553758621,0.18442283138865886,0,103.70728874206543,18.241125893232883,101.66434618830681,True,diag_p95_over_p05,18.241125893232883
7.141092037952065,1,2.0600129663944244,0.18994588705833262,1,8.64730715751648,0.9224491374867044,6.587294191122055,True,diag_p95_over_p05,0.9224491374867044
3.4649262429376053,1,2.9980677366256714,0.3371324143896663,2,8.571344256401062,1.608483450732937,5.573276519775391,True,diag_p95_over_p05,1.608483450732937
3.750723113377542,1,5.266145706176758,0.6452284666855551,3,17.61782193183899,3.293145308862721,12.351676225662231,True,diag_p95_over_p05,3.293145308862721
3.643747622309423,1,6.141307950019836,0.5770104605253986,4,14.906606912612915,2.405572468555765,8.765298962593079,True,diag_p95_over_p05,2.405572468555765
2.192051578443868,1,6.763480544090271,1.0188548883643138,5,14.315286874771118,3.445086057711222,7.551806330680847,True,diag_p95_over_p05,3.445086057711222
2.13235697613356,1,8.656307816505432,1.662388625850454,6,13.622885465621948,2.329149248791369,4.966577649116516,True,diag_p95_over_p05,2.329149248791369
1.4186886472436768,1,10.347147941589355,1.2212539663938133,7,14.223270416259766,2.732186855939956,3.87612247467041,True,diag_p95_over_p05,2.732186855939956
1.1205490700997451,1,13.224954605102539,2.906496117580659,8,16.81787133216858,3.206389459362291,3.59291672706604,True,diag_p95_over_p05,3.206389459362291
0.018687882252303372,-1,17.17717957496643,4.6654121385239025,9,17.08631920814514,4.861993755878363,-0.09086036682128906,False,diag_p95_over_p05,4.861993755878363
0.36035051684142494,-1,25.798723459243774,9.468140326912897,10,22.386874198913574,6.827923188137267,-3.4118492603302,False,diag_p95_over_p05,9.468140326912897
1.163630182217885,-1,118.4760684967041,63.73413236079461,11,44.31310844421387,21.627586831831152,-74.16296005249023,True,diag_p95_over_p05,63.73413236079461
13.974440349081004,1,0.9804098755121231,0.0001699787599557936,0,0.9912801682949066,0.0007778696327898646,0.010870292782783508,True,offdiag_energy_fraction,0.0007778696327898646
2.632430385637846,-1,0.9993182420730591,6.030354431981451e-05,1,0.7874049544334412,0.08050100348172007,-0.21191328763961792,True,offdiag_energy_fraction,0.08050100348172007
18.33936127621389,-1,0.9959452301263809,0.002430248770991263,2,0.37729495763778687,0.03373346885809933,-0.618650272488594,True,offdiag_energy_fraction,0.03373346885809933
61.01008404416753,-1,0.9756886065006256,0.006826869892142267,3,0.46414994448423386,0.00838449364610069,-0.5115386620163918,True,offdiag_energy_fraction,0.00838449364610069
22.130704389443583,-1,0.9924458414316177,0.0011179675158083822,4,0.7145463079214096,0.012557193328322938,-0.27789953351020813,True,offdiag_energy_fraction,0.012557193328322938
19.6693757649487,-1,0.9884034991264343,0.0024769026962012364,5,0.9100106209516525,0.00398552954153633,-0.0783928781747818,True,offdiag_energy_fraction,0.00398552954153633
4.762467643224991,-1,0.9704063385725021,0.004129845269393079,6,0.8975581079721451,0.015296320323349549,-0.07284823060035706,True,offdiag_energy_fraction,0.015296320323349549
3.2061117905552514,-1,0.9601028561592102,0.006640493409585905,7,0.8699246197938919,0.028126978176796748,-0.0901782363653183,True,offdiag_energy_fraction,0.028126978176796748
0.016833324893656767,-1,0.840082049369812,0.02301174741422537,8,0.8386441767215729,0.08541821994898723,-0.0014378726482391357,False,offdiag_energy_fraction,0.08541821994898723
0.9718220155610471,-1,0.9398087114095688,0.007156322210188718,9,0.8647975772619247,0.07718608237573113,-0.07501113414764404,False,offdiag_energy_fraction,0.07718608237573113
0.3540966914709229,-1,0.8459993898868561,0.024620990693120973,10,0.8334608227014542,0.03541000943362821,-0.012538567185401917,False,offdiag_energy_fraction,0.03541000943362821
4.690170145538047,-1,0.9718945622444153,0.0014632185644915135,11,0.891127735376358,0.01722044709718987,-0.08076682686805725,True,offdiag_energy_fraction,0.01722044709718987
26.583771035551,-1,9.596472340483281,0.0022043045212573956,0,8.594034208198847,0.03770865055013653,-1.0024381322844338,True,log_damped_condition_number,0.03770865055013653
12.180757663587778,-1,9.333092726579368,0.02727341224587686,1,6.996666405007292,0.1918128893210321,-2.336426321572076,True,log_damped_condition_number,0.1918128893210321
0.2810996562980042,-1,9.064571547488327,0.037722928454342906,2,9.033894608070845,0.10913189941776523,-0.030676939417482174,False,log_damped_condition_number,0.10913189941776523
7.422724953923875,1,8.672218756176292,0.06491399498328942,3,9.154057486597644,0.032254720937462705,0.4818387304213516,True,log_damped_condition_number,0.06491399498328942
2.9729024611302273,1,8.504980475093882,0.07387627786800872,4,8.852395183303344,0.1168604462311833,0.3474147082094614,True,log_damped_condition_number,0.1168604462311833
1.8786607279690453,-1,8.259663915814574,0.09169018394578507,5,7.750687086937194,0.27092535725043704,-0.5089768288773797,True,log_damped_condition_number,0.27092535725043704
8.26010777355928,-1,7.8893329262879,0.12633809669532636,6,6.652598805240897,0.1497237269719175,-1.2367341210470029,True,log_damped_condition_number,0.1497237269719175
5.621435502165519,-1,7.554778966792897,0.18585094223904847,7,6.387279245715012,0.20768711490652778,-1.1674997210778848,True,log_damped_condition_number,0.20768711490652778
1.6244953152375752,-1,7.516443820433101,0.2557582785387242,8,6.612708318756329,0.5563177026119057,-0.9037355016767714,True,log_damped_condition_number,0.5563177026119057
0.7958696921891334,-1,7.1456480096121835,0.21868365812664842,9,6.7675279935729105,0.47510292168459056,-0.37812001603927303,False,log_damped_condition_number,0.47510292168459056
4.805520445723746,-1,8.478265174049017,0.15986999185766315,10,7.359392734527234,0.23283064803468392,-1.118872439521783,True,log_damped_condition_number,0.23283064803468392
3.6921572339929507,-1,9.255736909723463,0.05239793757752432,11,8.159826060163656,0.29682128363060384,-1.0959108495598073,True,log_damped_condition_number,0.29682128363060384
10.196012841515198,1,0.0025578115090910325,2.843481743182999e-05,0,0.02423551163717502,0.0021260958048050604,0.021677700128083986,True,damped_effective_rank_fraction,0.0021260958048050604
7.567354151978491,1,0.008954186302008709,0.0006849451930591183,1,0.11628325276163975,0.014183169480916889,0.10732906645963104,True,damped_effective_rank_fraction,0.014183169480916889
2.1530858990892154,-1,0.01745441450808376,0.0019766558086311632,2,0.00843157659581409,0.004190653942829895,-0.00902283791226967,True,damped_effective_rank_fraction,0.004190653942829895
2.6068375389670977,-1,0.01921838581292832,0.005613958131677712,3,0.004583709013081266,0.000854231603117604,-0.014634676799847052,True,damped_effective_rank_fraction,0.005613958131677712
3.3134095998573017,-1,0.03952184746765043,0.007039121621689591,4,0.016198354311781044,0.006258663322184186,-0.023323493155869388,True,damped_effective_rank_fraction,0.007039121621689591
1.5501273096313088,1,0.06614053372486642,0.009620850035517164,5,0.09078092591519155,0.015895721620558856,0.024640392190325128,True,damped_effective_rank_fraction,0.015895721620558856
3.738226457653145,1,0.08327884825828581,0.011539582525269617,6,0.13862665636281046,0.014805900266211253,0.05534780810452465,True,damped_effective_rank_fraction,0.014805900266211253
2.8392441711844283,1,0.09653895194379264,0.01094638494330787,7,0.14525587827112774,0.017158413785529472,0.0487169263273351,True,damped_effective_rank_fraction,0.017158413785529472
1.733435466007659,1,0.09139359441094362,0.014901747247130502,8,0.13652851406370908,0.026037842502852102,0.04513491965276546,True,damped_effective_rank_fraction,0.026037842502852102
1.4840100285215592,1,0.09705593669419706,0.012159042177900852,9,0.1280566961917175,0.020889858492671283,0.031000759497520444,True,damped_effective_rank_fraction,0.020889858492671283
4.805030521192555,1,0.042654528836157966,0.00786996675745425,10,0.09358817518299714,0.010600067184213849,0.050933646346839175,True,damped_effective_rank_fraction,0.010600067184213849
3.4054729192276487,1,0.008020514733013306,0.0007874773564413297,11,0.034638013576013565,0.007816094702358412,0.02661749884300026,True,damped_effective_rank_fraction,0.007816094702358412
21.72179890963916,-1,0.798097871117171,0.001763762458570552,0,0.439580887874897,0.016504939794980803,-0.358516983242274,True,damped_top1_mass,0.016504939794980803
31.27217018119486,-1,0.6134911688922742,0.01673535653715743,1,0.09014025121931517,0.016627033077197033,-0.523350917672959,True,damped_top1_mass,0.01673535653715743
2.993562446821228,1,0.46914670082314947,0.018013558879190247,2,0.6843865083439785,0.07190089111031761,0.21523980752082905,True,damped_top1_mass,0.07190089111031761
18.299114269942567,1,0.31708796383658766,0.020847704706410293,3,0.767991512887331,0.024640730824408288,0.45090354905074337,True,damped_top1_mass,0.024640730824408288
4.785695601466226,1,0.26847367926662435,0.019601623543906176,4,0.570833025096349,0.06317981146504362,0.3023593458297247,True,damped_top1_mass,0.06317981146504362
0.3581098921484926,-1,0.21031635774241278,0.018801500215159448,5,0.19381627978266364,0.04607545985606921,-0.016500077959749143,False,damped_top1_mass,0.04607545985606921
4.727549594077676,-1,0.1456073766876424,0.017354537359283308,6,0.06356294063935673,0.009104691003997257,-0.08204443604828567,True,damped_top1_mass,0.017354537359283308
3.05692534406559,-1,0.10489806923133532,0.01822336246529521,7,0.04919061065708081,0.011102666170141641,-0.05570745857425451,True,damped_top1_mass,0.01822336246529521
0.7617483351506447,-1,0.10208084485065538,0.024515114841989854,8,0.06880817821780864,0.0436793427664882,-0.03327266663284674,False,damped_top1_mass,0.0436793427664882
0.18926568300204238,1,0.07005584518895258,0.015224108023672477,9,0.07682368769208336,0.0357584237976081,0.006767842503130783,False,damped_top1_mass,0.0357584237976081
3.370298303626235,-1,0.263273472192163,0.03938105114694893,10,0.13054758231658303,0.03239049652642951,-0.13272588987557998,True,damped_top1_mass,0.03938105114694893
3.2219717188864423,-1,0.5682032155990634,0.029463373885168502,11,0.2938179948058642,0.08516065463418485,-0.2743852207931992,True,damped_top1_mass,0.08516065463418485
13.977771871581737,-1,0.8137002471211879,0.0007973898756671276,0,0.6024232013896038,0.015115216335811884,-0.21127704573158412,True,damped_top10_mass,0.015115216335811884
8.808070406842845,-1,0.6632379772959714,0.00987539208950941,1,0.29692172347898727,0.04158870636778733,-0.3663162538169842,True,damped_top10_mass,0.04158870636778733
2.3086463235583836,1,0.5929688895208336,0.024844390931054897,2,0.7230688767920235,0.05635336428260825,0.13009998727118988,True,damped_top10_mass,0.05635336428260825
3.9572750054815398,1,0.6099279221587584,0.044339325595949206,3,0.785390827099516,0.019244619031144397,0.17546290494075767,True,damped_top10_mass,0.044339325595949206
