checkpoint_cell,checkpoint_stage,checkpoint_method,data_replica,contrast,contrast_class,left,right,metric,optimizer_step,left_value,right_value,delta_left_minus_right
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,0.993720491266549,0.9935959401497249,0.00012455111682418973
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,0.9947753726720181,0.9950061385907578,-0.00023076591873971708
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0029161531932556,1.0069129944574073,-0.003996841264151785
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.001597160940824,1.0058929520502649,-0.004295791109440783
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0028073577247973,1.006821788268806,-0.004014430544008629
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0009227241135716,1.0040015951235726,-0.0030788710100009276
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,0.9995098091814411,1.0017042586023464,-0.002194449420905298
early_newton_full,early,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,0.9968772576587731,0.9985862701205402,-0.0017090124617671343
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,0.9990889695317,1.0016536002878937,-0.002564630756193731
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,0.9949738802589739,0.9935959401497249,0.0013779401092490762
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,0.9955030527247832,0.9950061385907578,0.0004969141340254168
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0013129480597394,1.0069129944574073,-0.005600046397667979
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.00048061518744,1.0058929520502649,-0.00541233686282494
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.00179274829985,1.006821788268806,-0.005029039968955873
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0005352166585013,1.0040015951235726,-0.0034663784650712515
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,0.999445224605596,1.0017042586023464,-0.002259033996750315
early_newton_full,early,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,0.9973361409174324,0.9985862701205402,-0.0012501292031078526
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0016536002878937,1.002383551157436,-0.0007299508695421952
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,0.9935959401497249,1.0068394454609404,-0.013243505311215542
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,0.9950061385907578,1.006022596587897,-0.01101645799713924
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0069129944574073,1.004622720813035,0.002290273644372398
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0058929520502649,1.0021836513687923,0.0037093006814725715
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.006821788268806,1.000807680715589,0.006014107553216963
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0040015951235726,1.0004552159956774,0.0035463791278951273
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0017042586023464,0.9994958192522886,0.002208439350057767
early_newton_full,early,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,0.9985862701205402,0.9972825581305326,0.0013037119900076721
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.003728914002729,1.0044240806379456,-0.0006951666352166264
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,0.997690701553542,1.0092733464029713,-0.01158264484942928
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,0.9981612191943182,1.007392276373551,-0.009231057179232782
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0076022550428398,1.0069162891486318,0.000685965894207996
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0070623670665932,1.0043897414881098,0.0026726255784834674
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.008051227858273,1.0037280552113164,0.004323172646956586
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0061810969971383,1.0026373400905377,0.0035437569066005814
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0045360862150539,1.001346051317106,0.003190034897947891
early_newton_full,early,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.001092716188148,0.9994190901426822,0.001673626045465837
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.0028829169145488,1.0044240806379456,-0.0015411637233968545
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,0.9982664753379452,1.0092733464029713,-0.01100687106502607
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,0.9985616327749222,1.007392276373551,-0.00883064359862884
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0051797628855232,1.0069162891486318,-0.0017365262631086065
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.005174360003626,1.0043897414881098,0.0007846185155162555
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0060831113982864,1.0037280552113164,0.0023550561869700726
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0051020547693472,1.0026373400905377,0.0024647146788094876
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.00408237754018,1.001346051317106,0.0027363262230739593
early_newton_full,early,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.0012271212131219,0.9994190901426822,0.0018080310704396974
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.003728914002729,1.006521699507851,-0.002792785505121964
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,0.997690701553542,0.9975949171287966,9.578442474544868e-05
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,0.9981612191943182,0.9986228654364238,-0.00046164624210554006
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0076022550428398,1.0121411427522107,-0.004538887709370831
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0070623670665932,1.0121635547067473,-0.005101187640154103
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.008051227858273,1.0129811908338575,-0.0049299629755845675
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0061810969971383,1.0098960785683084,-0.0037149815711701173
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0045360862150539,1.007362460469748,-0.0028263742546941195
early_newton_full,early,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.001092716188148,1.0028227723334293,-0.0017300561452813223
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0028829169145488,1.006521699507851,-0.0036387825933021922
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,0.9982664753379452,0.9975949171287966,0.0006715582091486594
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,0.9985616327749222,0.9986228654364238,-6.12326615015979e-05
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0051797628855232,1.0121411427522107,-0.006961379866687434
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.005174360003626,1.0121635547067473,-0.006989194703121315
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0060831113982864,1.0129811908338575,-0.006898079435571081
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0051020547693472,1.0098960785683084,-0.004794023798961211
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.00408237754018,1.007362460469748,-0.003280082929568051
early_newton_full,early,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.0012271212131219,1.0028227723334293,-0.001595651120307462
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.006521699507851,1.0044240806379456,0.0020976188699053377
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,0.9975949171287966,1.0092733464029713,-0.011678429274174729
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,0.9986228654364238,1.007392276373551,-0.008769410937127242
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0121411427522107,1.0069162891486318,0.005224853603578827
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0121635547067473,1.0043897414881098,0.007773813218637571
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0129811908338575,1.0037280552113164,0.009253135622541153
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0098960785683084,1.0026373400905377,0.007258738477770699
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.007362460469748,1.001346051317106,0.0060164091526420105
early_newton_full,early,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.0028227723334293,0.9994190901426822,0.0034036821907471593
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0004980657406222,1.0041089294712533,-0.003610863730631131
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,0.994944554775457,1.0099221572807755,-0.014977602505318544
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,0.9964882271466728,1.008333772392979,-0.01184554524630621
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0042269004813207,1.007213778380094,-0.002986877898773388
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0029592733725308,1.004645126093727,-0.001685852721196257
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0035573032817964,1.002208362099408,0.0013489411823883746
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0019722582008788,1.0012601295831438,0.0007121286177349528
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.001173771719565,1.0004875436449712,0.000686228074593842
early_newton_full,early,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,0.9973244738935134,0.9976011325898559,-0.0002766586963425244
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.0003909831825728,1.0041089294712533,-0.003717946288680496
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,0.9962922690900123,1.0099221572807755,-0.013629888190763162
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,0.9974547945211082,1.008333772392979,-0.010878977871870865
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0028723702343596,1.007213778380094,-0.004341408145734471
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0019863671809583,1.004645126093727,-0.0026587589127686773
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0027180575246974,1.002208362099408,0.000509695425289447
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0018835147609582,1.0012601295831438,0.0006233851778143507
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0011058168734814,1.0004875436449712,0.0006182732285102688
early_newton_full,early,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,0.9976293505500151,0.9976011325898559,2.821796015917144e-05
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0004980657406222,1.0028363991510891,-0.002338333410466964
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,0.994944554775457,0.9948424521080214,0.00010210266743559959
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,0.9964882271466728,0.9966573304296552,-0.00016910328298236355
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0042269004813207,1.008249186671826,-0.004022286190505264
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0029592733725308,1.0071321235098754,-0.004172850137344586
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0035573032817964,1.0076553144813276,-0.004098011199531237
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0019722582008788,1.0051548215190165,-0.00318256331813771
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.001173771719565,1.0035451709221146,-0.0023713992025495845
early_newton_full,early,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,0.9973244738935134,0.9989095871337552,-0.0015851132402417978
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0003909831825728,1.0028363991510891,-0.002445415968516329
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,0.9962922690900123,0.9948424521080214,0.0014498169819909812
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,0.9974547945211082,0.9966573304296552,0.0007974640914529818
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0028723702343596,1.008249186671826,-0.005376816437466347
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0019863671809583,1.0071321235098754,-0.005145756328917006
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0027180575246974,1.0076553144813276,-0.004937256956630165
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0018835147609582,1.0051548215190165,-0.003271306758058312
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0011058168734814,1.0035451709221146,-0.0024393540486331577
early_newton_full,early,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,0.9976293505500151,0.9989095871337552,-0.001280236583740102
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0028363991510891,1.0041089294712533,-0.001272530320164167
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,0.9948424521080214,1.0099221572807755,-0.015079705172754143
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,0.9966573304296552,1.008333772392979,-0.011676441963323847
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.008249186671826,1.007213778380094,0.0010354082917318763
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0071321235098754,1.004645126093727,0.002486997416148329
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0076553144813276,1.002208362099408,0.005446952381919612
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0051548215190165,1.0012601295831438,0.003894691935872663
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0035451709221146,1.0004875436449712,0.0030576272771434265
early_newton_full,early,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,0.9989095871337552,0.9976011325898559,0.0013084545438992734
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0225855543678997,1.0199436986251333,0.002641855742766319
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.0087929969426448,1.0112358305814995,-0.002442833638854669
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.0147864085970404,1.0166420951693627,-0.0018556865723222682
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0231045662043639,1.019326322194745,0.003778244009618792
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0265600960756918,1.0220079000742162,0.004552196001475606
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.029432653292226,1.0239872134557346,0.0054454398364913725
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0307434988554485,1.0259072823014175,0.004836216554030992
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.031448251945015,1.026578238711327,0.004870013233688075
late_muon,late,muon,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.0316319260615348,1.0277294130255294,0.003902513036005306
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.021559286279953,1.0199436986251333,0.0016155876548196169
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.0087674688093173,1.0112358305814995,-0.002468361772182126
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0147405703450594,1.0166420951693627,-0.00190152482430328
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0214550313502335,1.019326322194745,0.002128709155488462
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0248731520702072,1.0220079000742162,0.0028652519959910805
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.02773141995425,1.0239872134557346,0.003744206498515368
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.029326366347177,1.0259072823014175,0.003419084045759524
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.030211662744459,1.026578238711327,0.00363342403313216
late_muon,late,muon,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.0307372372378398,1.0277294130255294,0.0030078242123103838
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0225855543678997,1.0237995455510605,-0.0012139911831607897
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.0087929969426448,1.0087752556927536,1.7741249891178867e-05
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.0147864085970404,1.0148686123974409,-8.220380040047104e-05
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0231045662043639,1.0248253068895052,-0.0017207406851413865
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0265600960756918,1.0286871194110547,-0.0021270233353629653
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.029432653292226,1.03156304826784,-0.0021303949756139584
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0307434988554485,1.032534963708708,-0.001791464853259539
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.031448251945015,1.0328605678243568,-0.0014123158793417634
late_muon,late,muon,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.0316319260615348,1.0325629804336491,-0.0009310543721143816
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.021559286279953,1.0237995455510605,-0.002240259271107492
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.0087674688093173,1.0087752556927536,-7.786883436278202e-06
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0147405703450594,1.0148686123974409,-0.00012804205238148292
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0214550313502335,1.0248253068895052,-0.0033702755392717165
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0248731520702072,1.0286871194110547,-0.0038139673408474906
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.02773141995425,1.03156304826784,-0.003831628313589963
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.029326366347177,1.032534963708708,-0.003208597361531007
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.030211662744459,1.0328605678243568,-0.0026489050798976788
