suite,seed,method,run_name,cuda/full_run_max_memory_allocated_mib__count,cuda/full_run_max_memory_allocated_mib__first,cuda/full_run_max_memory_allocated_mib__last,cuda/full_run_max_memory_allocated_mib__min,cuda/full_run_max_memory_allocated_mib__max,cuda/full_run_max_memory_allocated_mib__last_wandb_step,cuda/memory_allocated_mib__count,cuda/memory_allocated_mib__first,cuda/memory_allocated_mib__last,cuda/memory_allocated_mib__min,cuda/memory_allocated_mib__max,cuda/memory_allocated_mib__last_wandb_step,lr/adamw__count,lr/adamw__first,lr/adamw__last,lr/adamw__min,lr/adamw__max,lr/adamw__last_wandb_step,lr/matrix__count,lr/matrix__first,lr/matrix__last,lr/matrix__min,lr/matrix__max,lr/matrix__last_wandb_step,matrix/cproj_k_state_bytes__count,matrix/cproj_k_state_bytes__first,matrix/cproj_k_state_bytes__last,matrix/cproj_k_state_bytes__min,matrix/cproj_k_state_bytes__max,matrix/cproj_k_state_bytes__last_wandb_step,matrix/k_state_bytes__count,matrix/k_state_bytes__first,matrix/k_state_bytes__last,matrix/k_state_bytes__min,matrix/k_state_bytes__max,matrix/k_state_bytes__last_wandb_step,matrix/k_state_released_fraction__count,matrix/k_state_released_fraction__first,matrix/k_state_released_fraction__last,matrix/k_state_released_fraction__min,matrix/k_state_released_fraction__max,matrix/k_state_released_fraction__last_wandb_step,matrix/non_cproj_k_state_bytes__count,matrix/non_cproj_k_state_bytes__first,matrix/non_cproj_k_state_bytes__last,matrix/non_cproj_k_state_bytes__min,matrix/non_cproj_k_state_bytes__max,matrix/non_cproj_k_state_bytes__last_wandb_step,time_elapsed__count,time_elapsed__first,time_elapsed__last,time_elapsed__min,time_elapsed__max,time_elapsed__last_wandb_step,train/loss_step__count,train/loss_step__first,train/loss_step__last,train/loss_step__min,train/loss_step__max,train/loss_step__last_wandb_step,val/loss__count,val/loss__first,val/loss__last,val/loss__min,val/loss__max,val/loss__last_wandb_step,val/loss__tail10_mean,val/loss__tail10_std,val/loss__noninitial_mean,val/loss__tail3_mean,k_state_reduction_vs_block4_fraction,peak_memory_reduction_vs_block4_fraction
owt24l_12k,2025,muon_blog,mainconf_reference_lr001_owt24l_12k_muon_blog_seed2025,600,4478.20556640625,5147.57421875,4478.20556640625,5147.57421875,11980,600,3061.69775390625,3061.69775390625,3061.69775390625,3061.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,,,,,,,600,0.0,0.0,0.0,0.0,11980,,,,,,,,,,,,,600,1.8612849712371824,1282.459576845169,1.8612849712371824,1282.459576845169,11980,600,11.03857421875,5.666086196899414,4.941302299499512,11.03857421875,11980,24,11.0159273147583,6.051888465881348,5.883486747741699,11.0159273147583,11500,6.002409791946411,0.08353419107298732,6.091587916664455,6.008416652679443,1.0,0.30019555857663094
owt24l_12k,2025,no_cproj_k,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,600,5582.20556640625,6203.57421875,5582.20556640625,6203.57421875,11980,600,4165.69775390625,4165.69775390625,4165.69775390625,4165.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,0.0,0.0,0.0,0.0,11980.0,600,905969664.0,905969664.0,905969664.0,905969664.0,11980,600.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,2.0916459560394287,1353.4244813919067,2.0916459560394287,1353.4244813919067,11980,600,11.03857421875,5.1492438316345215,4.629331111907959,11.03857421875,11980,24,11.0159273147583,5.611176490783691,5.518998146057129,11.0159273147583,11500,5.646647930145264,0.09614451537912147,5.8447187672490655,5.601540565490723,0.5714285714285714,0.15663405586894785
owt24l_12k,2025,paper_block4,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2025,600,6942.20556640625,7355.732421875,6942.20556640625,7355.732421875,11980,600,5509.69775390625,5509.69775390625,5509.69775390625,5509.85595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,1207959552.0,1207959552.0,1207959552.0,1207959552.0,11980.0,600,2113929216.0,2113929216.0,2113929216.0,2113929216.0,11980,600.0,0.0,0.0,0.0,0.0,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,2.0101490020751958,1455.965658903122,2.0101490020751958,1455.965658903122,11980,600,11.03857421875,5.613212585449219,4.769058227539063,11.03857421875,11980,24,11.0159273147583,5.889735221862793,5.658401012420654,11.0159273147583,11500,5.805318021774292,0.08971056099526468,5.938746887704601,5.833594004313151,0.0,0.0
owt24l_12k,2026,diag_cproj_k,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2026,600,5790.95556640625,6204.482421875,5790.95556640625,6204.482421875,11980,600,4358.44775390625,4358.44775390625,4358.44775390625,4358.60595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,786432.0,786432.0,786432.0,786432.0,11980.0,600,906756096.0,906756096.0,906756096.0,906756096.0,11980,600.0,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.7734425067901611,1284.4802265167236,1.7734425067901611,1284.4802265167236,11980,600,11.0550537109375,5.841630935668945,4.182076454162598,11.0550537109375,11980,24,11.058505058288574,5.600942134857178,5.4220170974731445,11.058505058288574,11500,5.587623643875122,0.09695033302485637,5.828565099964971,5.557326634724935,0.5710565476190477,0.15652872803896534
owt24l_12k,2026,muon_blog,mainconf_reference_lr001_owt24l_12k_muon_blog_seed2026,600,4478.20556640625,5147.57421875,4478.20556640625,5147.57421875,11980,600,3061.69775390625,3061.69775390625,3061.69775390625,3061.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,,,,,,,600,0.0,0.0,0.0,0.0,11980,,,,,,,,,,,,,600,1.8542046546936035,1148.3076701164246,1.8542046546936035,1148.3076701164246,11980,600,11.0550537109375,6.436139106750488,4.687546730041504,11.0550537109375,11980,24,11.058505058288574,6.076502799987793,5.782532691955566,11.058505058288574,11500,5.980902099609375,0.09884365408385971,6.094912155814793,6.013652960459392,1.0,0.30021060926935683
owt24l_12k,2026,no_cproj_k,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,600,5582.20556640625,6203.732421875,5582.20556640625,6203.732421875,11980,600,4165.69775390625,4165.69775390625,4165.69775390625,4165.85595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,0.0,0.0,0.0,0.0,11980.0,600,905969664.0,905969664.0,905969664.0,905969664.0,11980,600.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.8645899295806885,1292.1771421432495,1.8645899295806885,1292.1771421432495,11980,600,11.0550537109375,5.898239612579346,4.226298332214356,11.0550537109375,11980,24,11.058505058288574,5.638751983642578,5.466135501861572,11.058505058288574,11500,5.621740913391113,0.0946742068092189,5.853487781856371,5.598158041636149,0.5714285714285714,0.15663068714062067
owt24l_12k,2026,paper_block4,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2026,600,6942.20556640625,7355.890625,6942.20556640625,7355.890625,11980,600,5509.69775390625,5509.85595703125,5509.69775390625,5510.01416015625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,1207959552.0,1207959552.0,1207959552.0,1207959552.0,11980.0,600,2113929216.0,2113929216.0,2113929216.0,2113929216.0,11980,600.0,0.0,0.0,0.0,0.0,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.774538278579712,1279.5693645477295,1.774538278579712,1279.5693645477295,11980,600,11.0550537109375,6.466083526611328,4.446203231811523,11.0550537109375,11980,24,11.058505058288574,5.977625370025635,5.602456092834473,11.058505058288574,11500,5.819894933700562,0.10867189287232135,5.9722004144088086,5.88631010055542,0.0,0.0
wikitext12l_100m,2024,diag_cproj_k,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2024,611,8820.99072265625,9740.76513671875,8820.99072265625,9740.76513671875,12200,611,3496.11669921875,3500.85400390625,3496.11669921875,3502.87646484375,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,294912.0,294912.0,294912.0,294912.0,12200.0,611,255098880.0,255098880.0,255098880.0,255098880.0,12200,611.0,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.6254708766937256,853.7819192409515,2.6254708766937256,853.7819192409515,12200,611,10.975746154785156,3.609109401702881,3.1526241302490234,10.975746154785156,12200,25,10.971514701843262,3.5030109882354736,3.5030109882354736,10.971514701843262,12000,3.573018217086792,0.06491788884739251,3.867752422889074,3.5129569371541343,0.5709325396825398,0.03263275443977631
wikitext12l_100m,2024,muon_blog,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2024,611,8248.11572265625,8903.87451171875,8248.11572265625,8903.87451171875,12200,611,1946.47314453125,1946.47314453125,1946.47314453125,1946.47314453125,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,,,,,,,611,0.0,0.0,0.0,0.0,12200,,,,,,,,,,,,,611,2.1839730739593506,834.9238929748535,2.1839730739593506,834.9238929748535,12200,611,10.975746154785156,3.525276899337769,3.079713821411133,10.975746154785156,12200,25,10.971514701843262,3.4694392681121826,3.4694392681121826,10.971514701843262,12000,3.5421062707901,0.0690789300171213,3.8430001537005105,3.477516253789266,1.0,0.11574538136162182
wikitext12l_100m,2024,no_cproj_k,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,611,8821.99072265625,9743.52490234375,8821.99072265625,9743.52490234375,12200,611,2916.11083984375,2919.48583984375,2915.84814453125,2926.48583984375,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,0.0,0.0,0.0,0.0,12200.0,611,254803968.0,254803968.0,254803968.0,254803968.0,12200,611.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.2868685722351074,875.8173141479492,2.2868685722351074,875.8173141479492,12200,611,10.975746154785156,3.613483667373657,3.156667232513428,10.975746154785156,12200,25,10.971514701843262,3.508276462554932,3.508276462554932,10.971514701843262,12000,3.5780660629272463,0.06622935142605853,3.8728269239266715,3.5170908768971763,0.5714285714285714,0.03235867875541509
wikitext12l_100m,2024,paper_block4,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2024,611,8820.24072265625,10069.35595703125,8820.24072265625,10069.35595703125,12200,611,3816.08544921875,3825.08544921875,3816.08544921875,3827.34521484375,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,339738624.0,339738624.0,339738624.0,339738624.0,12200.0,611,594542592.0,594542592.0,594542592.0,594542592.0,12200,611.0,0.0,0.0,0.0,0.0,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.290982723236084,908.7705550193788,2.290982723236084,908.7705550193788,12200,611,10.975746154785156,3.6260886192321777,3.149078130722046,10.975746154785156,12200,25,10.971514701843262,3.5084128379821777,3.5084128379821777,10.971514701843262,12000,3.5749987840652464,0.06491517030904594,3.8698286414146423,3.5157268047332764,0.0,0.0
wikitext12l_100m,2025,diag_cproj_k,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2025,611,8819.99072265625,9750.38720703125,8819.99072265625,9750.38720703125,12200,611,3498.74169921875,3504.74169921875,3498.74169921875,3510.60400390625,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,294912.0,294912.0,294912.0,294912.0,12200.0,611,255098880.0,255098880.0,255098880.0,255098880.0,12200,611.0,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.318856000900269,864.2621545791626,2.318856000900269,864.2621545791626,12200,611,10.966033935546877,3.3627572059631348,3.0804224014282227,10.966033935546877,12200,25,10.971673965454102,3.522264003753662,3.498608350753784,10.971673965454102,12000,3.5658641338348387,0.044909422397900745,3.8605725864569345,3.5345584551493325,0.5709325396825398,0.03190279154152842
wikitext12l_100m,2025,muon_blog,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2025,611,8248.11572265625,8903.87451171875,8248.11572265625,8903.87451171875,12200,611,1946.47314453125,1946.47314453125,1946.47314453125,1946.47314453125,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,,,,,,,611,0.0,0.0,0.0,0.0,12200,,,,,,,,,,,,,611,2.123084545135498,797.1716930866241,2.123084545135498,797.1716930866241,12200,611,10.966033935546877,3.313273429870605,3.008693218231201,10.966033935546877,12200,25,10.971673965454102,3.4879422187805176,3.462611675262451,10.971673965454102,12000,3.534822773933411,0.04740633344234477,3.8358477850755057,3.5023676554361978,1.0,0.11595141031491629
wikitext12l_100m,2025,no_cproj_k,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,611,8821.74072265625,9746.38427734375,8821.74072265625,9746.38427734375,12200,611,2917.71044921875,2922.82275390625,2917.71044921875,2929.09814453125,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,0.0,0.0,0.0,0.0,12200.0,611,254803968.0,254803968.0,254803968.0,254803968.0,12200,611.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.20981502532959,844.9192805290222,2.20981502532959,844.9192805290222,12200,611,10.966033935546877,3.380406618118286,3.063694477081299,10.966033935546877,12200,25,10.971673965454102,3.526801586151123,3.500471830368042,10.971673965454102,12000,3.569760966300964,0.04498711264959763,3.8659970263640084,3.5400495529174805,0.5714285714285714,0.032300234737766775
wikitext12l_100m,2025,paper_block4,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2025,611,8819.61572265625,10071.70263671875,8819.61572265625,10071.70263671875,12200,611,3822.83544921875,3824.71044921875,3822.83544921875,3831.96044921875,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,339738624.0,339738624.0,339738624.0,339738624.0,12200.0,611,594542592.0,594542592.0,594542592.0,594542592.0,12200,611.0,0.0,0.0,0.0,0.0,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.2862062454223637,907.0704939365388,2.2862062454223637,907.0704939365388,12200,611,10.966033935546877,3.366456985473633,3.063713550567627,10.966033935546877,12200,25,10.971673965454102,3.524022340774536,3.496787548065185,10.971673965454102,12000,3.5649945020675657,0.043478833215414854,3.8599475622177124,3.5363659063975015,0.0,0.0
wikitext12l_100m,2026,diag_cproj_k,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2026,611,8818.36572265625,9742.3935546875,8818.36572265625,9742.3935546875,12200,611,3495.49169921875,3498.6103515625,3495.49169921875,3503.11376953125,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,294912.0,294912.0,294912.0,294912.0,12200.0,611,255098880.0,255098880.0,255098880.0,255098880.0,12200,611.0,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.257476568222046,853.7275824546814,2.257476568222046,853.7275824546814,12200,611,10.959465026855469,3.4960923194885254,3.189535140991211,10.959465026855469,12200,25,10.960702896118164,3.504709243774414,3.504709243774414,10.960702896118164,12000,3.581312370300293,0.04801644253214756,3.8700655500094094,3.5375472704569497,0.5709325396825398,0.03248454624111563
wikitext12l_100m,2026,muon_blog,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2026,611,8248.11572265625,8903.87451171875,8248.11572265625,8903.87451171875,12200,611,1946.47314453125,1946.47314453125,1946.47314453125,1946.47314453125,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,,,,,,,611,0.0,0.0,0.0,0.0,12200,,,,,,,,,,,,,611,2.105279922485352,796.8888170719147,2.105279922485352,796.8888170719147,12200,611,10.959465026855469,3.398836135864258,3.117678642272949,10.959465026855469,12200,25,10.960702896118164,3.4662399291992188,3.4662399291992188,10.960702896118164,12000,3.5403987407684325,0.05005787723948473,3.838532338539759,3.4947131474812827,1.0,0.11575773037080339
wikitext12l_100m,2026,no_cproj_k,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,611,8818.86572265625,9737.12158203125,8818.86572265625,9737.12158203125,12200,611,2915.09814453125,2922.08544921875,2914.21044921875,2922.61083984375,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,0.0,0.0,0.0,0.0,12200.0,611,254803968.0,254803968.0,254803968.0,254803968.0,12200,611.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.29436993598938,846.6378104686737,2.29436993598938,846.6378104686737,12200,611,10.959465026855469,3.4918031692504883,3.180964469909668,10.959465026855469,12200,25,10.960702896118164,3.5068938732147217,3.5068938732147217,10.960702896118164,12000,3.584577703475952,0.05053312914402658,3.8756364981333413,3.5389959812164307,0.5714285714285714,0.03300810495264628
wikitext12l_100m,2026,paper_block4,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,611,8820.99072265625,10069.49658203125,8820.99072265625,10069.49658203125,12200,611,3819.46044921875,3826.57275390625,3819.46044921875,3831.72021484375,12200,25,0.0,0.0001006551770792,0.0,0.0009975785943348,12000,25,0.01,0.01,0.01,0.01,12000,611.0,339738624.0,339738624.0,339738624.0,339738624.0,12200.0,611,594542592.0,594542592.0,594542592.0,594542592.0,12200,611.0,0.0,0.0,0.0,0.0,12200.0,611.0,254803968.0,254803968.0,254803968.0,254803968.0,12200.0,611,2.2865452766418457,892.2552433013916,2.2865452766418457,892.2552433013916,12200,611,10.959465026855469,3.4850199222564697,3.175953865051269,10.959465026855469,12200,25,10.960702896118164,3.5038325786590576,3.5038325786590576,10.960702896118164,12000,3.582203483581543,0.049224038161998294,3.8723758359750113,3.537295420964559,0.0,0.0
wikitext24l_12k_lr001,2024,diag_cproj_k,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2024,600,5790.95556640625,6204.482421875,5790.95556640625,6204.482421875,11980,600,4358.44775390625,4358.44775390625,4358.44775390625,4358.60595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,786432.0,786432.0,786432.0,786432.0,11980.0,600,906756096.0,906756096.0,906756096.0,906756096.0,11980,600.0,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.8614213466644287,1293.39963722229,1.8614213466644287,1293.39963722229,11980,600,11.0081787109375,5.21849536895752,4.037998199462891,11.0081787109375,11980,24,11.014638900756836,4.986695289611816,4.963519096374512,11.014638900756836,11500,5.049050331115723,0.06664303829160038,5.296547640924868,5.022986888885498,0.5710565476190477,0.1565105871138448
wikitext24l_12k_lr001,2024,muon_blog,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2024,600,4478.20556640625,5147.57421875,4478.20556640625,5147.57421875,11980,600,3061.69775390625,3061.69775390625,3061.69775390625,3061.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,,,,,,,600,0.0,0.0,0.0,0.0,11980,,,,,,,,,,,,,600,1.669435977935791,1117.173236370087,1.669435977935791,1117.173236370087,11980,600,11.0081787109375,5.790982246398926,4.57298469543457,11.0081787109375,11980,24,11.014638900756836,5.538145065307617,5.381617546081543,11.014638900756836,11500,5.4965166568756105,0.06135400641489885,5.604999625164529,5.551596323649089,1.0,0.30019555857663094
wikitext24l_12k_lr001,2024,no_cproj_k,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,600,5582.20556640625,6203.732421875,5582.20556640625,6203.732421875,11980,600,4165.69775390625,4165.69775390625,4165.69775390625,4165.85595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,0.0,0.0,0.0,0.0,11980.0,600,905969664.0,905969664.0,905969664.0,905969664.0,11980,600.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.687321424484253,1213.8184559345243,1.687321424484253,1213.8184559345243,11980,600,11.0081787109375,5.2671637535095215,4.103407859802246,11.0081787109375,11980,24,11.014638900756836,5.047360420227051,5.018650531768799,11.014638900756836,11500,5.095791387557983,0.06149353333452442,5.3281122290569805,5.078081130981445,0.5714285714285714,0.15661254840838157
wikitext24l_12k_lr001,2024,paper_block4,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2024,600,6942.20556640625,7355.732421875,6942.20556640625,7355.732421875,11980,600,5509.69775390625,5509.69775390625,5509.69775390625,5509.85595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,1207959552.0,1207959552.0,1207959552.0,1207959552.0,11980.0,600,2113929216.0,2113929216.0,2113929216.0,2113929216.0,11980,600.0,0.0,0.0,0.0,0.0,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.8574745655059812,1384.63969707489,1.8574745655059812,1384.63969707489,11980,600,11.0081787109375,5.7027435302734375,4.280719757080078,11.0081787109375,11980,24,11.014638900756836,5.3448686599731445,5.158006191253662,11.014638900756836,11500,5.266455268859863,0.06478223285894864,5.4256768226623535,5.332849502563477,0.0,0.0
wikitext24l_12k_lr001,2025,diag_cproj_k,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2025,600,5790.95556640625,6204.482421875,5790.95556640625,6204.482421875,11980,600,4358.44775390625,4358.44775390625,4358.44775390625,4358.60595703125,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,786432.0,786432.0,786432.0,786432.0,11980.0,600,906756096.0,906756096.0,906756096.0,906756096.0,11980,600.0,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.82376766204834,1229.3153612613678,1.82376766204834,1229.3153612613678,11980,600,11.03692626953125,5.006404876708984,3.6560378074646,11.03692626953125,11980,24,11.045639038085938,5.115849494934082,4.976571083068848,11.045639038085938,11500,5.071294832229614,0.06508826823750781,5.303523395372474,5.062283039093018,0.5710565476190477,0.15652872803896534
wikitext24l_12k_lr001,2025,muon_blog,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2025,600,4478.20556640625,5147.57421875,4478.20556640625,5147.57421875,11980,600,3061.69775390625,3061.69775390625,3061.69775390625,3061.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,,,,,,,600,0.0,0.0,0.0,0.0,11980,,,,,,,,,,,,,600,1.693147897720337,1115.739501953125,1.693147897720337,1115.739501953125,11980,600,11.03692626953125,5.530539512634277,4.12055778503418,11.03692626953125,11980,24,11.045639038085938,5.608878135681152,5.326611518859863,11.045639038085938,11500,5.469121265411377,0.0855558966826499,5.5694352854853095,5.544101397196452,1.0,0.30021060926935683
wikitext24l_12k_lr001,2025,no_cproj_k,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,600,5582.20556640625,6203.57421875,5582.20556640625,6203.57421875,11980,600,4165.69775390625,4165.69775390625,4165.69775390625,4165.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,0.0,0.0,0.0,0.0,11980.0,600,905969664.0,905969664.0,905969664.0,905969664.0,11980,600.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.8130347728729248,1218.2756206989288,1.8130347728729248,1218.2756206989288,11980,600,11.03692626953125,5.045530319213867,3.715239763259888,11.03692626953125,11980,24,11.045639038085938,5.156781196594238,5.006445407867432,11.045639038085938,11500,5.103093147277832,0.06288918631734118,5.321983192277991,5.100727558135986,0.5714285714285714,0.1566521941386262
wikitext24l_12k_lr001,2025,paper_block4,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2025,600,6942.36376953125,7355.890625,6942.36376953125,7355.890625,11980,600,5509.85595703125,5509.69775390625,5509.69775390625,5510.01416015625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,1207959552.0,1207959552.0,1207959552.0,1207959552.0,11980.0,600,2113929216.0,2113929216.0,2113929216.0,2113929216.0,11980,600.0,0.0,0.0,0.0,0.0,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.8275799751281736,1298.533523797989,1.8275799751281736,1298.533523797989,11980,600,11.03692626953125,5.39930534362793,3.896053791046143,11.03692626953125,11980,24,11.045639038085938,5.416583061218262,5.135567665100098,11.045639038085938,11500,5.266439056396484,0.08561260188657226,5.418630599975586,5.337772051493327,0.0,0.0
wikitext24l_12k_lr001,2026,diag_cproj_k,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2026,600,5790.95556640625,6204.640625,5790.95556640625,6204.640625,11980,600,4358.44775390625,4358.44775390625,4358.44775390625,4358.76416015625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,600.0,786432.0,786432.0,786432.0,786432.0,11980.0,600,906756096.0,906756096.0,906756096.0,906756096.0,11980,600.0,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477,11980.0,600.0,905969664.0,905969664.0,905969664.0,905969664.0,11980.0,600,1.809408187866211,1193.6253657341003,1.809408187866211,1193.6253657341003,11980,600,11.066162109375,5.3813676834106445,4.24960994720459,11.066162109375,11980,24,11.038858413696287,5.0979204177856445,4.949549674987793,11.038858413696287,11500,5.070042085647583,0.08110190520753531,5.30104923248291,5.080565293629964,0.5710565476190477,0.15648907965327852
wikitext24l_12k_lr001,2026,muon_blog,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2026,600,4478.20556640625,5147.57421875,4478.20556640625,5147.57421875,11980,600,3061.69775390625,3061.69775390625,3061.69775390625,3061.69775390625,11980,24,0.0,0.0001,0.0,0.0009584089388519,11500,24,0.01,0.01,0.01,0.01,11500,,,,,,,600,0.0,0.0,0.0,0.0,11980,,,,,,,,,,,,,600,2.33912992477417,1045.0248384475708,2.33912992477417,1045.0248384475708,11980,600,11.066162109375,5.882388114929199,4.572943210601807,11.066162109375,11980,24,11.038858413696287,5.602493762969971,5.318515777587891,11.038858413696287,11500,5.473415565490723,0.11334226867634735,5.571523977362591,5.56894318262736,1.0,0.30019555857663094
